EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
852468,WORCESTER CO.,WEST SUTTON,09/02/2019,1636,Flood, , ,0,0,0,0,MA,EST-5, ,142003,C,27,BOX,0,0,Amateur Radio,Heavy Rain, , ,2,WSW,2,WSW,WEST SUTTON,09/02/2019,1636,42.1104,-71.8332,42.1103,-71.8321,"In Oxford, a portion of Sutton Avenue was closed due to flooding.","A cold front approaching the area triggered showers and embedded thunderstorms, with locally heavy rainfall.  This led to street flooding in Massachusetts and Rhode Island.",1
852467,MIDDLESEX CO.,MARLBOROUGH,09/02/2019,1636,Flood, , ,0,0,0,0,MA,EST-5, ,142003,C,17,BOX,0,0,Amateur Radio,Heavy Rain, , ,0,SSW,0,SSW,MARLBOROUGH,09/02/2019,1636,42.3469,-71.5518,42.3469,-71.5514,"In Marlborough, Prospect Street at Main Street was flooded.","A cold front approaching the area triggered showers and embedded thunderstorms, with locally heavy rainfall.  This led to street flooding in Massachusetts and Rhode Island.",2
852469,WORCESTER CO.,WHITINSVILLE,09/02/2019,1648,Flood, , ,0,0,0,0,MA,EST-5, ,142003,C,27,BOX,0,0,Amateur Radio,Heavy Rain, , ,1,SSE,1,SSE,WHITINSVILLE,09/02/2019,1648,42.1122,-71.6636,42.1124,-71.6632,"In the Whitinsville section of Northbridge, Park Street at Cottage Street was flooded and impassable for a time.","A cold front approaching the area triggered showers and embedded thunderstorms, with locally heavy rainfall.  This led to street flooding in Massachusetts and Rhode Island.",3
852470,WORCESTER CO.,MILFORD,09/02/2019,1655,Flood, , ,0,0,0,0,MA,EST-5, ,142003,C,27,BOX,0,0,Amateur Radio,Heavy Rain, , ,1,SSE,1,SSE,MILFORD,09/02/2019,1655,42.1398,-71.516,42.1399,-71.5155,"In Milford, Central Street at South Bow and North Bow Street was closed for a time due to flooding.","A cold front approaching the area triggered showers and embedded thunderstorms, with locally heavy rainfall.  This led to street flooding in Massachusetts and Rhode Island.",4
852471,MIDDLESEX CO.,ROBERTS,09/02/2019,1725,Flood, , ,0,0,0,0,MA,EST-5, ,142003,C,17,BOX,0,0,Amateur Radio,Heavy Rain, , ,0,ENE,0,ENE,ROBERTS,09/02/2019,1725,42.3723,-71.2446,42.3724,-71.2444,"In Waltham, a car was stuck in flooding at Felton Street and Fern Street.","A cold front approaching the area triggered showers and embedded thunderstorms, with locally heavy rainfall.  This led to street flooding in Massachusetts and Rhode Island.",5
852472,MIDDLESEX CO.,CLEMATIS BROOK,09/02/2019,1732,Flood, , ,0,0,0,0,MA,EST-5, ,142003,C,17,BOX,0,0,Amateur Radio,Heavy Rain, , ,1,NE,1,NE,CLEMATIS BROOK,09/02/2019,1732,42.3861,-71.1911,42.3866,-71.1885,"In Belmont, Sycamore Street between White Street and Lexington Street was flooded and impassable for a time.","A cold front approaching the area triggered showers and embedded thunderstorms, with locally heavy rainfall.  This led to street flooding in Massachusetts and Rhode Island.",6
852473,MIDDLESEX CO.,OAK GROVE,09/02/2019,1733,Flood, , ,0,0,0,0,MA,EST-5, ,142003,C,17,BOX,0,0,Amateur Radio,Heavy Rain, , ,1,ESE,1,ESE,OAK GROVE,09/02/2019,1733,42.4479,-71.0584,42.448,-71.058,"In Melrose, a car was stuck in flooding on Lebanon Street at Sylvan Street.","A cold front approaching the area triggered showers and embedded thunderstorms, with locally heavy rainfall.  This led to street flooding in Massachusetts and Rhode Island.",7
852474,MIDDLESEX CO.,TUFTS COLLEGE,09/02/2019,1737,Flood, , ,0,0,0,0,MA,EST-5, ,142003,C,17,BOX,0,0,Amateur Radio,Heavy Rain, , ,0,NE,0,ENE,TUFTS COLLEGE,09/02/2019,1737,42.4032,-71.1135,42.4033,-71.113,"In Medford, flooding was reported at the Harvard Street Bridge near the Winchester line.","A cold front approaching the area triggered showers and embedded thunderstorms, with locally heavy rainfall.  This led to street flooding in Massachusetts and Rhode Island.",8
852475,MIDDLESEX CO.,WEST MEDFORD,09/02/2019,1743,Flood, , ,0,0,0,0,MA,EST-5, ,142003,C,17,BOX,0,0,Amateur Radio,Heavy Rain, , ,0,SW,0,SW,WEST MEDFORD,09/02/2019,1743,42.4272,-71.1352,42.4272,-71.134,"In West Medford, a car was stuck in street flooding on Playstead Road.","A cold front approaching the area triggered showers and embedded thunderstorms, with locally heavy rainfall.  This led to street flooding in Massachusetts and Rhode Island.",9
852476,ESSEX CO.,EAST LYNN,09/02/2019,1750,Flood, , ,0,0,10000,0,MA,EST-5, ,142003,C,9,BOX,0,0,Amateur Radio,Heavy Rain, , ,1,NE,1,WSW,FOREST RIVER,09/02/2019,1750,42.4757,-70.9194,42.4752,-70.9142,"In Swampscott, several cars were stuck in street flooding on Paradise Road (Route 1A). |Also, a car was stuck at the intersection of Stetson Avenue and Norfolk Avenue.","A cold front approaching the area triggered showers and embedded thunderstorms, with locally heavy rainfall.  This led to street flooding in Massachusetts and Rhode Island.",10
852477,ESSEX CO.,LYNN COMMON,09/02/2019,1842,Flood, , ,0,0,500,0,MA,EST-5, ,142003,C,9,BOX,0,0,Amateur Radio,Heavy Rain, , ,1,N,1,N,LYNN COMMON,09/02/2019,1842,42.4649,-70.9717,42.4649,-70.9713,"In Lynn, a bus was stuck in street flooding on Boston Street at Childs Street.","A cold front approaching the area triggered showers and embedded thunderstorms, with locally heavy rainfall.  This led to street flooding in Massachusetts and Rhode Island.",11
852479,PLYMOUTH CO.,BROCKTON HGTS,09/02/2019,1905,Flood, , ,0,0,1000,0,MA,EST-5, ,142003,C,23,BOX,0,0,Amateur Radio,Heavy Rain, , ,1,NE,1,NE,BROCKTON HGTS,09/02/2019,1905,42.0932,-71.0547,42.0919,-71.0518,"In Brockton, cars were stuck in street flooding on Westgate Drive.  A manhole cover came off and flooded a portion of Rockland Street.","A cold front approaching the area triggered showers and embedded thunderstorms, with locally heavy rainfall.  This led to street flooding in Massachusetts and Rhode Island.",12
852480,PLYMOUTH CO.,MONTELLO,09/02/2019,1905,Flood, , ,0,0,1000,0,MA,EST-5, ,142003,C,23,BOX,0,0,Emergency Manager,Heavy Rain, , ,0,NE,0,ENE,MONTELLO,09/02/2019,1905,42.1027,-71.0171,42.1023,-71.0149,"In Brockton, cars were stuck in flooding on Ames Street.","A cold front approaching the area triggered showers and embedded thunderstorms, with locally heavy rainfall.  This led to street flooding in Massachusetts and Rhode Island.",13
856258,BERKSHIRE CO.,WHITCOMB SUMMIT,09/04/2019,1415,Thunderstorm Wind,50.00, ,0,0,0,0,MA,EST-5,EG,142657,C,3,ALY,0,0,911 Call Center, , , ,1,W,1,W,WHITCOMB SUMMIT,09/04/2019,1415,42.68,-73.03,42.68,-73.03,"Trees and wires were downed.","A line of thunderstorms developed ahead of a cold front during the afternoon of the 4th, resulting in a few reports of wind damage.",14
852345,FRANKLIN CO.,ROWE,09/04/2019,1428,Thunderstorm Wind,50.00, ,0,0,300,0,MA,EST-5,EG,141963,C,11,BOX,0,0,Amateur Radio, , , ,1,ENE,1,ENE,ROWE,09/04/2019,1428,42.7029,-72.889,42.7029,-72.889,"In Rowe, power lines were down from wind on Pond Road.","A cold front pushed through southern New England in the evening. It was preceded by a strong upper level short wave, which tapped very unstable air to produce severe thunderstorms in MA and CT.",15
856261,BERKSHIRE CO.,NORTH EGREMONT,09/04/2019,1442,Thunderstorm Wind,50.00, ,0,0,0,0,MA,EST-5,EG,142657,C,3,ALY,0,0,Public, , , ,0,WSW,0,WSW,NORTH EGREMONT,09/04/2019,1442,42.1974,-73.4372,42.1974,-73.4372,"A large maple tree was downed, damaging a log cabin playhouse.","A line of thunderstorms developed ahead of a cold front during the afternoon of the 4th, resulting in a few reports of wind damage.",16
856259,BERKSHIRE CO.,EGREMONT PLAIN,09/04/2019,1443,Thunderstorm Wind,50.00, ,0,0,0,0,MA,EST-5,EG,142657,C,3,ALY,0,0,911 Call Center, , , ,1,W,1,W,EGREMONT PLAIN,09/04/2019,1443,42.18,-73.44,42.18,-73.44,"Trees and wires were downed.","A line of thunderstorms developed ahead of a cold front during the afternoon of the 4th, resulting in a few reports of wind damage.",17
852346,FRANKLIN CO.,GILL,09/04/2019,1515,Thunderstorm Wind,50.00, ,0,0,500,0,MA,EST-5,EG,141963,C,11,BOX,0,0,Amateur Radio, , , ,1,WSW,1,WSW,GILL,09/04/2019,1515,42.644,-72.5257,42.644,-72.5257,"In Gill, a tree and power lines were down from wind on West Gill Road.","A cold front pushed through southern New England in the evening. It was preceded by a strong upper level short wave, which tapped very unstable air to produce severe thunderstorms in MA and CT.",18
852347,MIDDLESEX CO.,STONY BROOK,09/04/2019,1745,Thunderstorm Wind,50.00, ,0,0,1000,0,MA,EST-5,EG,141963,C,17,BOX,0,0,Amateur Radio, , , ,0,ESE,0,ESE,STONY BROOK,09/04/2019,1745,42.3767,-71.2417,42.3767,-71.2417,"In Waltham, trees and wires were down on Grant Street.","A cold front pushed through southern New England in the evening. It was preceded by a strong upper level short wave, which tapped very unstable air to produce severe thunderstorms in MA and CT.",19
852348,MIDDLESEX CO.,UNION MARKET,09/04/2019,1746,Thunderstorm Wind,50.00, ,0,0,5000,0,MA,EST-5,EG,141963,C,17,BOX,0,0,Amateur Radio, , , ,1,NW,0,E,UNION MARKET,09/04/2019,1746,42.3876,-71.183,42.379,-71.1627,"In Belmont, trees and wires were down on Davis Road and Beech Street.  Trees and wires were down on Pequosette Road.  Two trees were down on Fairview Avenue.","A cold front pushed through southern New England in the evening. It was preceded by a strong upper level short wave, which tapped very unstable air to produce severe thunderstorms in MA and CT.",20
852349,MIDDLESEX CO.,MEDFORD,09/04/2019,1748,Thunderstorm Wind,50.00, ,0,0,700,0,MA,EST-5,EG,141963,C,17,BOX,0,0,Amateur Radio, , , ,1,W,1,W,MEDFORD,09/04/2019,1748,42.42,-71.11,42.42,-71.11,"In Medford, a tree and wires were down on Spencer Road.","A cold front pushed through southern New England in the evening. It was preceded by a strong upper level short wave, which tapped very unstable air to produce severe thunderstorms in MA and CT.",21
852350,MIDDLESEX CO.,TUFTS COLLEGE,09/04/2019,1748,Lightning, , ,0,0,5000,0,MA,EST-5, ,141963,C,17,BOX,0,0,Amateur Radio, , , ,1,N,1,N,TUFTS COLLEGE,09/04/2019,1748,42.4108,-71.1205,42.4108,-71.1205,"In Medford, a tree fell onto a car on Boston Avenue, due to a lightning strike.","A cold front pushed through southern New England in the evening. It was preceded by a strong upper level short wave, which tapped very unstable air to produce severe thunderstorms in MA and CT.",22
852366,MIDDLESEX CO.,ARLINGTON,09/04/2019,1750,Thunderstorm Wind,55.00, ,0,0,15000,0,MA,EST-5,EG,141963,C,17,BOX,0,0,Amateur Radio, , , ,1,ENE,1,NNW,LAKE STREET,09/04/2019,1750,42.4235,-71.152,42.4106,-71.1333,"In Arlington, a tree fell into a house on Hamlet Street.  A tree was down on Quincy Street. |A tree was down on Allen Street near Broadway.  A tree and wires were down on Sunnyside Avenue.  A tree limb fell into the side of a house on Davis Avenue.","A cold front pushed through southern New England in the evening. It was preceded by a strong upper level short wave, which tapped very unstable air to produce severe thunderstorms in MA and CT.",23
852484,NANTUCKET (ZONE), ,09/06/2019,1915,Tropical Storm, , ,0,0,200,0,MA,EST-5, ,142008,Z,24,BOX,0,0,Amateur Radio, , , , , , , , ,09/06/2019,1915, , , , ,"On Nantucket, a large branch was reported down on Broad Street at South Water Street.","Hurricane Dorian passed about 140 miles southeast of Nantucket, MA early on September 7th. It caused brief sustained winds just above 40 mph and wind gusts to just above 60 mph in extreme southeastern Massachusetts, which caused some minor wind damage.",24
852533,BARNSTABLE (ZONE), ,09/06/2019,2147,High Wind,35.00, ,0,0,0,0,MA,EST-5,MS,142008,Z,22,BOX,0,0,Mesonet, , , , , , , , ,09/06/2019,2247, , , , ,"At 1047 PM EDT (947 PM EST) CWOP mesonet site at Wellfleet recorded a sustained wind of 40 mph.","Hurricane Dorian passed about 140 miles southeast of Nantucket, MA early on September 7th. It caused brief sustained winds just above 40 mph and wind gusts to just above 60 mph in extreme southeastern Massachusetts, which caused some minor wind damage.",25
852526,BARNSTABLE (ZONE), ,09/06/2019,2257,Tropical Storm, , ,0,0,300,0,MA,EST-5, ,142008,Z,22,BOX,0,0,Amateur Radio, , , , , , , , ,09/06/2019,2257, , , , ,"In West Barnstable, a large branch was down on the Service Road near Route 149.","Hurricane Dorian passed about 140 miles southeast of Nantucket, MA early on September 7th. It caused brief sustained winds just above 40 mph and wind gusts to just above 60 mph in extreme southeastern Massachusetts, which caused some minor wind damage.",26
852528,DUKES (ZONE), ,09/06/2019,2323,Tropical Storm, , ,0,0,700,0,MA,EST-5, ,142008,Z,23,BOX,0,0,Amateur Radio, , , , , , , , ,09/06/2019,2323, , , , ,"In Chilmark, a tree and wires were reported down on North Road near Menemsha Road.","Hurricane Dorian passed about 140 miles southeast of Nantucket, MA early on September 7th. It caused brief sustained winds just above 40 mph and wind gusts to just above 60 mph in extreme southeastern Massachusetts, which caused some minor wind damage.",27
852531,NANTUCKET (ZONE), ,09/07/2019,218,High Wind,50.00, ,0,0,0,0,MA,EST-5,MG,142008,Z,24,BOX,0,0,Amateur Radio, , , , , , , , ,09/07/2019,218, , , , ,"A 58 mph gust was recorded in the Polpis section of Nantucket.","Hurricane Dorian passed about 140 miles southeast of Nantucket, MA early on September 7th. It caused brief sustained winds just above 40 mph and wind gusts to just above 60 mph in extreme southeastern Massachusetts, which caused some minor wind damage.",28
852534,BARNSTABLE (ZONE), ,09/07/2019,308,Tropical Storm, , ,0,0,300,0,MA,EST-5, ,142008,Z,22,BOX,0,0,Amateur Radio, , , , , , , , ,09/07/2019,308, , , , ,"In North Harwich, a large branch was down on Great Western Road just east of Depot Street.","Hurricane Dorian passed about 140 miles southeast of Nantucket, MA early on September 7th. It caused brief sustained winds just above 40 mph and wind gusts to just above 60 mph in extreme southeastern Massachusetts, which caused some minor wind damage.",29
852540,BARNSTABLE (ZONE), ,09/07/2019,421,High Wind,36.00, ,0,0,0,0,MA,EST-5,MS,142008,Z,22,BOX,0,0,Mesonet, , , , , , , , ,09/07/2019,521, , , , ,"At 421 AM EST, a CWOP mesonet station at Wellfleet measured sustained winds of 42 mph.","Hurricane Dorian passed about 140 miles southeast of Nantucket, MA early on September 7th. It caused brief sustained winds just above 40 mph and wind gusts to just above 60 mph in extreme southeastern Massachusetts, which caused some minor wind damage.",30
